zone,hour,cluster,count
15724,17,MON,7840
15724,18,MON,7269
15724,19,MON,6931
15724,20,MON,6724
15724,21,MON,6474
15724,22,MON,6079
15724,23,MON,5754
15724,0,MON,5486
15733,1,MON,3448
15733,2,MON,3090
15733,3,MON,2963
15733,4,MON,3450
15733,5,MON,4500
15733,6,MON,5962
15733,7,MON,7574
15733,8,MON,8895
15733,9,MON,9615
15733,10,MON,9895
15733,11,MON,10061
15733,12,MON,10022
15733,13,MON,10039
15733,14,MON,9803
15733,15,MON,9092
15733,16,MON,8166
15733,17,MON,6949
15733,18,MON,5660
15733,19,MON,4816
15733,20,MON,4477
15733,21,MON,4319
15733,22,MON,4076
15733,23,MON,3905
15733,0,MON,3789
15734,1,MON,5891
15734,2,MON,4938
15734,3,MON,4386
15734,4,MON,6365
15734,5,MON,9118
15734,6,MON,11362
15734,7,MON,13108
15734,8,MON,14133
15734,9,MON,14506
15734,10,MON,14853
15734,11,MON,15058
15734,12,MON,15048
15734,13,MON,15435
15734,14,MON,14606
15734,15,MON,12907
15734,16,MON,11672
15734,17,MON,10887
15734,18,MON,10236
15734,19,MON,9787
15734,20,MON,9584
15734,21,MON,9653
15734,22,MON,9056
15734,23,MON,7978
15734,0,MON,6867
15735,1,MON,2605
15735,2,MON,2295
15735,3,MON,2390
15735,4,MON,2752
15735,5,MON,3300
15735,6,MON,3964
15735,7,MON,4405
15735,8,MON,4320
15735,9,MON,4240
15735,10,MON,4295
15735,11,MON,4437
15735,12,MON,4348
15735,13,MON,4393
15735,14,MON,4476
15735,15,MON,4385
15735,16,MON,4529
15735,17,MON,4983
15735,18,MON,4929
15735,19,MON,4741
15735,20,MON,4641
15735,21,MON,4740
15735,22,MON,3547
15735,23,MON,3171
15735,0,MON,2902
15736,1,MON,4469
15736,2,MON,4069
15736,3,MON,3683
15736,4,MON,4018
15736,5,MON,4598
15736,6,MON,5044
15736,7,MON,5114
15736,8,MON,4889
15736,9,MON,4791
15736,10,MON,4876
15736,11,MON,4886
15736,12,MON,4909
15736,13,MON,4869
15736,14,MON,4855
15736,15,MON,4952
15736,16,MON,4936
15736,17,MON,5192
15736,18,MON,5459
15736,19,MON,5485
15736,20,MON,5486
15736,21,MON,5565
15736,22,MON,5290
15736,23,MON,5046
15736,0,MON,4873
15741,1,MON,2475
15741,2,MON,2138
15741,3,MON,2176
15741,4,MON,2469
15741,5,MON,2911
15741,6,MON,3328
15741,7,MON,3755
15741,8,MON,3931
15741,9,MON,4289
15741,10,MON,4413
15741,11,MON,4529
15741,12,MON,4603
15741,13,MON,4549
15741,14,MON,4555
15741,15,MON,4533
15741,16,MON,4277
15741,17,MON,3967
15741,18,MON,3578
15741,19,MON,3393
15741,20,MON,3237
15741,21,MON,3102
15741,22,MON,2960
15741,23,MON,2823
15741,0,MON,2723
15742,1,MON,1614
15742,2,MON,1359
15742,3,MON,1319
15742,4,MON,1589
15742,5,MON,1871
15742,6,MON,1983
15742,7,MON,2050
15742,8,MON,2023
15742,9,MON,1966
15742,10,MON,2009
15742,11,MON,2054
15742,12,MON,2040
15742,13,MON,2096
15742,14,MON,2062
15742,15,MON,2164
15742,16,MON,2238
15742,17,MON,2293
15742,18,MON,2213
15742,19,MON,2181
15742,20,MON,2142
15742,21,MON,2085
15742,22,MON,1985
15742,23,MON,1894
15742,0,MON,1861
15743,1,MON,3574
15743,2,MON,3100
15743,3,MON,3319
15743,4,MON,3688
15743,5,MON,4086
15743,6,MON,4069
15743,7,MON,3845
15743,8,MON,3435
15743,9,MON,3198
15743,10,MON,3210
15743,11,MON,3244
15743,12,MON,3180
15743,13,MON,3163
15743,14,MON,3302
15743,15,MON,3587
15743,16,MON,3852
15743,17,MON,4135
15743,18,MON,4312
15743,19,MON,4283
15743,20,MON,4301
15743,21,MON,4214
15743,22,MON,4146
15743,23,MON,4016
15743,0,MON,3982
15744,1,MON,5043
15744,2,MON,4267
15744,3,MON,3365
15744,4,MON,4333
15744,5,MON,7343
15744,6,MON,13565
15744,7,MON,20992
15744,8,MON,25504
15744,9,MON,27602
15744,10,MON,28104
15744,11,MON,27756
15744,12,MON,27800
15744,13,MON,27915
15744,14,MON,26930
15744,15,MON,24429
15744,16,MON,20265
15744,17,MON,14699
15744,18,MON,10108
15744,19,MON,7638
15744,20,MON,6750
15744,21,MON,6380
15744,22,MON,6072
15744,23,MON,5903
15744,0,MON,5773
15745,1,MON,7567
15745,2,MON,6492
15745,3,MON,5178
15745,4,MON,6296
15745,5,MON,9807
15745,6,MON,18358
15745,7,MON,31037
15745,8,MON,40628
15745,9,MON,45656
15745,10,MON,48494
15745,11,MON,49957
15745,12,MON,49655
15745,13,MON,48917
15745,14,MON,47530
15745,15,MON,43488
15745,16,MON,35956
15745,17,MON,25515
15745,18,MON,16426
15745,19,MON,11561
15745,20,MON,9822
15745,21,MON,9170
15745,22,MON,8770
15745,23,MON,8533
15745,0,MON,8399
15746,1,MON,6381
15746,2,MON,5624
15746,3,MON,5767
15746,4,MON,6465
15746,5,MON,7405
15746,6,MON,8245
15746,7,MON,8520
15746,8,MON,7805
15746,9,MON,7094
15746,10,MON,6840
15746,11,MON,6812
15746,12,MON,6661
15746,13,MON,6861
15746,14,MON,7061
15746,15,MON,7126
15746,16,MON,7587
15746,17,MON,8215
15746,18,MON,8200
15746,19,MON,8102
15746,20,MON,8132
15746,21,MON,8309
15746,22,MON,7728
15746,23,MON,7290
15746,0,MON,7047
15747,1,MON,13783
15747,2,MON,12434
15747,3,MON,12391
15747,4,MON,13532
15747,5,MON,14929
15747,6,MON,16082
15747,7,MON,15847
15747,8,MON,13630
15747,9,MON,12101
15747,10,MON,11727
15747,11,MON,11748
15747,12,MON,11731
15747,13,MON,11431
15747,14,MON,11620
15747,15,MON,12063
15747,16,MON,13082
15747,17,MON,14761
15747,18,MON,16207
15747,19,MON,16997
15747,20,MON,17264
15747,21,MON,17347
15747,22,MON,16578
15747,23,MON,15621
15747,0,MON,14985
15752,1,MON,2764
15752,2,MON,2453
15752,3,MON,2550
15752,4,MON,2810
15752,5,MON,3176
15752,6,MON,3388
15752,7,MON,3254
15752,8,MON,3064
15752,9,MON,3024
15752,10,MON,3021
15752,11,MON,3053
15752,12,MON,3052
15752,13,MON,3008
15752,14,MON,2942
15752,15,MON,3134
15752,16,MON,3235
15752,17,MON,3394
15752,18,MON,3506
15752,19,MON,3653
15752,20,MON,3475
15752,21,MON,3421
15752,22,MON,3234
15752,23,MON,3122
15752,0,MON,3058
15753,1,MON,1760
15753,2,MON,1551
15753,3,MON,1566
15753,4,MON,1715
15753,5,MON,1915
15753,6,MON,2075
15753,7,MON,2043
15753,8,MON,1929
15753,9,MON,1878
15753,10,MON,1844
15753,11,MON,1808
15753,12,MON,1810
15753,13,MON,1759
15753,14,MON,1768
15753,15,MON,1831
15753,16,MON,1861
15753,17,MON,1983
15753,18,MON,2063
15753,19,MON,2145
15753,20,MON,2139
15753,21,MON,2095
15753,22,MON,2020
15753,23,MON,1919
15753,0,MON,1869
15754,1,MON,2100
15754,2,MON,1885
15754,3,MON,1767
15754,4,MON,1964
15754,5,MON,2295
15754,6,MON,2487
15754,7,MON,2420
15754,8,MON,2251
15754,9,MON,2175
15754,10,MON,2198
15754,11,MON,2246
15754,12,MON,2151
15754,13,MON,2145
15754,14,MON,2229
15754,15,MON,2285
15754,16,MON,2399
15754,17,MON,2443
15754,18,MON,2521
15754,19,MON,2503
15754,20,MON,2535
15754,21,MON,2468
15754,22,MON,2358
15754,23,MON,2315
15754,0,MON,2284
15755,1,MON,3153
15755,2,MON,2699
15755,3,MON,2687
15755,4,MON,3108
15755,5,MON,3697
15755,6,MON,4348
15755,7,MON,4989
15755,8,MON,5146
15755,9,MON,5249
15755,10,MON,5272
15755,11,MON,5271
15755,12,MON,5251
15755,13,MON,5224
15755,14,MON,5170
15755,15,MON,4967
15755,16,MON,4716
15755,17,MON,4366
15755,18,MON,4077
15755,19,MON,3938
15755,20,MON,3839
15755,21,MON,3761
15755,22,MON,3660
15755,23,MON,3570
15755,0,MON,3571
15756,1,MON,6137
15756,2,MON,5157
15756,3,MON,4291
15756,4,MON,4992
15756,5,MON,6882
15756,6,MON,10694
15756,7,MON,16237
15756,8,MON,20697
15756,9,MON,23653
15756,10,MON,25235
15756,11,MON,25916
15756,12,MON,26205
15756,13,MON,26102
15756,14,MON,25219
15756,15,MON,23061
15756,16,MON,19530
15756,17,MON,14911
15756,18,MON,10795
15756,19,MON,8523
15756,20,MON,7678
15756,21,MON,7394
15756,22,MON,7129
15756,23,MON,6952
15756,0,MON,6851
15757,1,MON,6883
15757,2,MON,6036
15757,3,MON,5855
15757,4,MON,6606
15757,5,MON,7635
15757,6,MON,8827
15757,7,MON,10114
15757,8,MON,10564
15757,9,MON,10648
15757,10,MON,10854
15757,11,MON,11090
15757,12,MON,10948
15757,13,MON,10642
15757,14,MON,10752
15757,15,MON,10608
15757,16,MON,10621
15757,17,MON,10276
15757,18,MON,9459
15757,19,MON,8900
15757,20,MON,8644
15757,21,MON,8520
15757,22,MON,8074
15757,23,MON,7752
15757,0,MON,7583
15758,1,MON,8187
15758,2,MON,7350
15758,3,MON,7514
15758,4,MON,8317
15758,5,MON,9390
15758,6,MON,10655
15758,7,MON,11145
15758,8,MON,10452
15758,9,MON,9892
15758,10,MON,9830
15758,11,MON,9900
15758,12,MON,9778
15758,13,MON,9621
15758,14,MON,9557
15758,15,MON,9587
15758,16,MON,9529
15758,17,MON,9881
15758,18,MON,10274
15758,19,MON,10286
15758,20,MON,10324
15758,21,MON,10239
15758,22,MON,9907
15758,23,MON,9331
15758,0,MON,8928
16464,1,MON,1695
16464,2,MON,1514
16464,3,MON,1425
16464,4,MON,1602
16464,5,MON,1917
16464,6,MON,2265
16464,7,MON,2736
16464,8,MON,3104
16464,9,MON,3366
16464,10,MON,3651
16464,11,MON,3842
16464,12,MON,3884
16464,13,MON,3914
16464,14,MON,3870
16464,15,MON,3849
16464,16,MON,3635
16464,17,MON,3250
16464,18,MON,2869
16464,19,MON,2534
16464,20,MON,2323
16464,21,MON,2174
16464,22,MON,2040
16464,23,MON,1907
16464,0,MON,1838
16465,1,MON,166
16465,2,MON,152
16465,3,MON,150
16465,4,MON,206
16465,5,MON,294
16465,6,MON,405
16465,7,MON,405
16465,8,MON,397
16465,9,MON,376
16465,10,MON,380
16465,11,MON,374
16465,12,MON,382
16465,13,MON,362
16465,14,MON,382
16465,15,MON,412
16465,16,MON,438
16465,17,MON,379
16465,18,MON,376
16465,19,MON,310
16465,20,MON,266
16465,21,MON,254
16465,22,MON,212
16465,23,MON,192
16465,0,MON,180
16466,1,MON,3137
16466,2,MON,2709
16466,3,MON,2677
16466,4,MON,3165
16466,5,MON,3965
16466,6,MON,4982
16466,7,MON,6359
16466,8,MON,7563
16466,9,MON,8479
16466,10,MON,8901
16466,11,MON,9100
16466,12,MON,9228
16466,13,MON,9039
16466,14,MON,8868
16466,15,MON,8514
16466,16,MON,7778
16466,17,MON,6575
16466,18,MON,5325
16466,19,MON,4604
16466,20,MON,4202
16466,21,MON,3945
16466,22,MON,3713
16466,23,MON,3569
16466,0,MON,3449
173,1,MON,1359
173,2,MON,1226
173,3,MON,1201
173,4,MON,1371
173,5,MON,1870
173,6,MON,2694
173,7,MON,3783
173,8,MON,4567
173,9,MON,4858
173,10,MON,5125
173,11,MON,5523
173,12,MON,5425
173,13,MON,5231
173,14,MON,5319
173,15,MON,5424
173,16,MON,4894
173,17,MON,4390
173,18,MON,3395
173,19,MON,2733
173,20,MON,2279
173,21,MON,2013
173,22,MON,1775
173,23,MON,1576
173,0,MON,1528
176,1,MON,1967
176,2,MON,1732
176,3,MON,1604
176,4,MON,1819
176,5,MON,2229
176,6,MON,3030
176,7,MON,4216
176,8,MON,5373
176,9,MON,6085
176,10,MON,6356
176,11,MON,6586
176,12,MON,6640
176,13,MON,6394
176,14,MON,6398
176,15,MON,6214
176,16,MON,5423
176,17,MON,4649
176,18,MON,3724
176,19,MON,3069
176,20,MON,2763
176,21,MON,2576
176,22,MON,2424
176,23,MON,2265
176,0,MON,2177
179,1,MON,1222
179,2,MON,1155
179,3,MON,1072
179,4,MON,1263
179,5,MON,1915
179,6,MON,3202
179,7,MON,5455
179,8,MON,7450
179,9,MON,8067
179,10,MON,8578
179,11,MON,8817
179,12,MON,8625
179,13,MON,8435
179,14,MON,8124
179,15,MON,7958
179,16,MON,7468
179,17,MON,6054
179,18,MON,4435
179,19,MON,3345
179,20,MON,2604
179,21,MON,2213
179,22,MON,1825
179,23,MON,1574
179,0,MON,1382
180,1,MON,1666
180,2,MON,1512
180,3,MON,1288
180,4,MON,1464
180,5,MON,2111
180,6,MON,3316
180,7,MON,5296
180,8,MON,7227
180,9,MON,8258
180,10,MON,8826
180,11,MON,9150
180,12,MON,9105
180,13,MON,8925
180,14,MON,8766
180,15,MON,8453
180,16,MON,7615
180,17,MON,6262
180,18,MON,4877
180,19,MON,3962
180,20,MON,3252
180,21,MON,2762
180,22,MON,2374
180,23,MON,2039
180,0,MON,1843
181,1,MON,2683
181,2,MON,2330
181,3,MON,2089
181,4,MON,2534
181,5,MON,3691
181,6,MON,6004
181,7,MON,8875
181,8,MON,10089
181,9,MON,11361
181,10,MON,12400
181,11,MON,13351
181,12,MON,13575
181,13,MON,13116
181,14,MON,13117
181,15,MON,13091
181,16,MON,12626
181,17,MON,11602
181,18,MON,9357
181,19,MON,7326
181,20,MON,6036
181,21,MON,5035
181,22,MON,4263
181,23,MON,3484
181,0,MON,3053
182,1,MON,1019
182,2,MON,898
182,3,MON,799
182,4,MON,919
182,5,MON,1409
182,6,MON,2662
182,7,MON,5369
182,8,MON,8318
182,9,MON,10299
182,10,MON,11222
182,11,MON,11826
182,12,MON,11773
182,13,MON,11531
182,14,MON,11176
182,15,MON,10457
182,16,MON,9031
182,17,MON,7022
182,18,MON,4962
182,19,MON,3384
182,20,MON,2593
182,21,MON,2076
182,22,MON,1617
182,23,MON,1317
182,0,MON,1182
183,1,MON,1275
183,2,MON,1114
183,3,MON,924
183,4,MON,1116
183,5,MON,1505
183,6,MON,2637
183,7,MON,5252
183,8,MON,8038
183,9,MON,10193
183,10,MON,11759
183,11,MON,12805
183,12,MON,13170
183,13,MON,12884
183,14,MON,12734
183,15,MON,12292
183,16,MON,11157
183,17,MON,9623
183,18,MON,7493
183,19,MON,5642
183,20,MON,4501
183,21,MON,3374
183,22,MON,2427
183,23,MON,1820
183,0,MON,1495
184,1,MON,724
184,2,MON,649
184,3,MON,614
184,4,MON,669
184,5,MON,871
184,6,MON,1290
184,7,MON,2080
184,8,MON,2855
184,9,MON,3618
184,10,MON,4093
184,11,MON,4459
184,12,MON,4645
184,13,MON,4546
184,14,MON,4381
184,15,MON,4068
184,16,MON,3608
184,17,MON,3138
184,18,MON,2642
184,19,MON,2196
184,20,MON,1893
184,21,MON,1543
184,22,MON,1235
184,23,MON,934
184,0,MON,813
19259,1,MON,9623
19259,2,MON,8930
19259,3,MON,8978
19259,4,MON,9887
19259,5,MON,11525
19259,6,MON,12371
19259,7,MON,11767
19259,8,MON,10811
19259,9,MON,10501
19259,10,MON,10390
19259,11,MON,10436
19259,12,MON,10771
19259,13,MON,10955
19259,14,MON,11238
19259,15,MON,11896
19259,16,MON,12288
19259,17,MON,12563
19259,18,MON,12595
19259,19,MON,12444
19259,20,MON,12190
19259,21,MON,11742
19259,22,MON,11178
19259,23,MON,10561
19259,0,MON,10236
202,1,MON,2179
202,2,MON,1934
202,3,MON,1941
202,4,MON,2191
202,5,MON,2464
202,6,MON,2923
202,7,MON,3422
202,8,MON,3742
202,9,MON,3870
202,10,MON,4192
202,11,MON,4295
202,12,MON,4279
202,13,MON,4074
202,14,MON,3907
202,15,MON,3752
202,16,MON,3558
202,17,MON,3405
202,18,MON,3242
202,19,MON,3088
202,20,MON,2944
202,21,MON,2836
202,22,MON,2650
202,23,MON,2510
202,0,MON,2423
204,1,MON,2580
204,2,MON,2304
204,3,MON,2338
204,4,MON,2518
204,5,MON,2847
204,6,MON,3313
204,7,MON,3827
204,8,MON,4021
204,9,MON,4091
204,10,MON,4392
204,11,MON,4437
204,12,MON,4515
204,13,MON,4371
204,14,MON,4265
204,15,MON,4209
204,16,MON,4173
204,17,MON,4234
204,18,MON,4144
204,19,MON,3918
204,20,MON,3737
204,21,MON,3529
204,22,MON,3275
204,23,MON,2929
204,0,MON,2788
205,1,MON,4812
205,2,MON,4349
205,3,MON,4278
205,4,MON,4633
205,5,MON,5185
205,6,MON,5821
205,7,MON,6020
205,8,MON,5318
205,9,MON,4821
205,10,MON,4865
205,11,MON,5034
205,12,MON,4976
205,13,MON,4936
205,14,MON,4865
205,15,MON,5076
205,16,MON,5482
205,17,MON,6174
205,18,MON,6495
205,19,MON,6595
205,20,MON,6652
205,21,MON,6477
205,22,MON,6144
205,23,MON,5580
205,0,MON,5215
206,1,MON,3352
206,2,MON,2986
206,3,MON,2975
206,4,MON,3229
206,5,MON,3635
206,6,MON,4135
206,7,MON,4642
206,8,MON,4821
206,9,MON,4878
206,10,MON,5161
206,11,MON,5408
206,12,MON,5452
206,13,MON,5454
206,14,MON,5338
206,15,MON,5242
206,16,MON,5143
206,17,MON,5088
206,18,MON,5216
206,19,MON,5140
206,20,MON,5066
206,21,MON,4876
206,22,MON,4488
206,23,MON,4004
206,0,MON,3675
208,1,MON,3621
208,2,MON,3277
208,3,MON,3289
208,4,MON,3487
208,5,MON,3801
208,6,MON,4200
208,7,MON,4431
208,8,MON,4328
208,9,MON,4342
208,10,MON,4607
208,11,MON,4968
208,12,MON,5160
208,13,MON,5077
208,14,MON,4999
208,15,MON,4833
208,16,MON,4822
208,17,MON,5033
208,18,MON,5403
208,19,MON,5432
208,20,MON,5484
208,21,MON,5255
208,22,MON,4805
208,23,MON,4307
208,0,MON,3979
210,1,MON,1381
210,2,MON,1254
210,3,MON,1178
210,4,MON,1260
210,5,MON,1484
210,6,MON,1917
210,7,MON,2742
210,8,MON,3903
210,9,MON,4832
210,10,MON,5534
210,11,MON,5924
210,12,MON,5846
210,13,MON,5681
210,14,MON,5748
210,15,MON,5377
210,16,MON,4988
210,17,MON,4414
210,18,MON,3620
210,19,MON,3123
210,20,MON,2712
210,21,MON,2332
210,22,MON,1936
210,23,MON,1709
210,0,MON,1535
227,1,MON,4074
227,2,MON,3763
227,3,MON,3873
227,4,MON,4086
227,5,MON,4379
227,6,MON,4697
227,7,MON,4772
227,8,MON,4126
227,9,MON,3693
227,10,MON,3614
227,11,MON,3679
227,12,MON,3661
227,13,MON,3637
227,14,MON,3532
227,15,MON,3676
227,16,MON,3868
227,17,MON,4309
227,18,MON,4918
227,19,MON,5127
227,20,MON,5286
227,21,MON,5198
227,22,MON,4939
227,23,MON,4588
227,0,MON,4320
229,1,MON,3985
229,2,MON,3683
229,3,MON,3684
229,4,MON,3881
229,5,MON,4230
229,6,MON,4719
229,7,MON,5082
229,8,MON,5077
229,9,MON,5232
229,10,MON,5372
229,11,MON,5671
229,12,MON,5726
229,13,MON,5540
229,14,MON,5461
229,15,MON,5536
229,16,MON,5616
229,17,MON,5897
229,18,MON,6138
229,19,MON,5902
229,20,MON,5722
229,21,MON,5421
229,22,MON,4946
229,23,MON,4492
229,0,MON,4287
260,1,MON,2364
260,2,MON,2020
260,3,MON,1738
260,4,MON,2612
260,5,MON,3934
260,6,MON,5454
260,7,MON,7409
260,8,MON,8826
260,9,MON,9640
260,10,MON,10128
260,11,MON,10271
260,12,MON,10220
260,13,MON,10396
260,14,MON,9865
260,15,MON,8606
260,16,MON,7582
260,17,MON,6366
260,18,MON,5130
260,19,MON,4338
260,20,MON,3916
260,21,MON,3817
260,22,MON,3631
260,23,MON,3264
260,0,MON,2738
262,1,MON,3519
262,2,MON,3201
262,3,MON,3123
262,4,MON,3411
262,5,MON,3821
262,6,MON,4079
262,7,MON,4046
262,8,MON,3603
262,9,MON,3348
262,10,MON,3235
262,11,MON,3232
262,12,MON,3226
262,13,MON,3185
262,14,MON,3176
262,15,MON,3246
262,16,MON,3387
262,17,MON,3704
262,18,MON,3879
262,19,MON,4093
262,20,MON,4207
262,21,MON,4180
262,22,MON,4037
262,23,MON,3914
262,0,MON,3816
320,1,MON,205
320,2,MON,164
320,3,MON,163
320,4,MON,163
320,5,MON,187
320,6,MON,240
320,7,MON,332
320,8,MON,430
320,9,MON,493
320,10,MON,535
320,11,MON,534
320,12,MON,525
320,13,MON,536
320,14,MON,542
320,15,MON,543
320,16,MON,499
320,17,MON,463
320,18,MON,363
320,19,MON,306
320,20,MON,283
320,21,MON,247
320,22,MON,236
320,23,MON,229
320,0,MON,220
323,1,MON,1589
323,2,MON,1474
323,3,MON,1408
323,4,MON,1539
323,5,MON,1794
323,6,MON,2441
323,7,MON,3093
323,8,MON,3168
323,9,MON,3258
323,10,MON,3431
323,11,MON,3529
323,12,MON,3610
323,13,MON,3429
323,14,MON,3388
323,15,MON,3443
323,16,MON,3437
323,17,MON,3391
323,18,MON,3235
323,19,MON,2974
323,20,MON,2757
323,21,MON,2445
323,22,MON,2150
323,23,MON,1899
323,0,MON,1767
326,1,MON,2631
326,2,MON,2358
326,3,MON,2390
326,4,MON,2569
326,5,MON,2963
326,6,MON,3439
326,7,MON,4079
326,8,MON,4422
326,9,MON,4717
326,10,MON,4843
326,11,MON,4877
326,12,MON,4784
326,13,MON,4739
326,14,MON,4518
326,15,MON,4317
326,16,MON,4073
326,17,MON,3995
326,18,MON,3908
326,19,MON,3842
326,20,MON,3749
326,21,MON,3506
326,22,MON,3268
326,23,MON,3004
326,0,MON,2849
329,1,MON,3584
329,2,MON,3259
329,3,MON,3354
329,4,MON,3557
329,5,MON,3890
329,6,MON,4278
329,7,MON,4432
329,8,MON,4282
329,9,MON,4147
329,10,MON,4237
329,11,MON,4372
329,12,MON,4446
329,13,MON,4311
329,14,MON,4289
329,15,MON,4347
329,16,MON,4326
329,17,MON,4554
329,18,MON,4870
329,19,MON,5147
329,20,MON,5238
329,21,MON,5081
329,22,MON,4592
329,23,MON,4191
329,0,MON,3963
333,1,MON,3423
333,2,MON,3125
333,3,MON,2978
333,4,MON,3208
333,5,MON,3587
333,6,MON,4263
333,7,MON,4665
333,8,MON,4408
333,9,MON,4227
333,10,MON,4263
333,11,MON,4364
333,12,MON,4398
333,13,MON,4325
333,14,MON,4409
333,15,MON,4465
333,16,MON,4718
333,17,MON,4965
333,18,MON,5030
333,19,MON,5017
333,20,MON,4911
333,21,MON,4739
333,22,MON,4356
333,23,MON,3962
333,0,MON,3716
337,1,MON,1788
337,2,MON,1639
337,3,MON,1637
337,4,MON,1781
337,5,MON,2003
337,6,MON,2317
337,7,MON,2599
337,8,MON,2716
337,9,MON,2835
337,10,MON,3000
337,11,MON,3103
337,12,MON,3100
337,13,MON,3054
337,14,MON,2980
337,15,MON,2772
337,16,MON,2479
337,17,MON,2376
337,18,MON,2379
337,19,MON,2366
337,20,MON,2353
337,21,MON,2287
337,22,MON,2174
337,23,MON,2060
337,0,MON,1953
373,1,MON,2160
373,2,MON,1905
373,3,MON,1849
373,4,MON,2067
373,5,MON,2415
373,6,MON,2809
373,7,MON,3178
373,8,MON,3259
373,9,MON,3228
373,10,MON,3263
373,11,MON,3394
373,12,MON,3426
373,13,MON,3291
373,14,MON,3314
373,15,MON,3387
373,16,MON,3264
373,17,MON,3258
373,18,MON,3065
373,19,MON,2934
373,20,MON,2819
373,21,MON,2791
373,22,MON,2642
373,23,MON,2489
373,0,MON,2379
375,1,MON,1802
375,2,MON,1601
375,3,MON,1606
375,4,MON,1800
375,5,MON,2093
375,6,MON,2413
375,7,MON,2775
375,8,MON,3031
375,9,MON,3237
375,10,MON,3327
375,11,MON,3447
375,12,MON,3463
375,13,MON,3511
375,14,MON,3483
375,15,MON,3377
375,16,MON,3098
375,17,MON,2859
375,18,MON,2656
375,19,MON,2580
375,20,MON,2549
375,21,MON,2469
375,22,MON,2327
375,23,MON,2133
375,0,MON,2004
378,1,MON,1647
378,2,MON,1460
378,3,MON,1378
378,4,MON,1604
378,5,MON,2089
378,6,MON,2649
378,7,MON,3588
378,8,MON,4238
378,9,MON,4279
378,10,MON,4533
378,11,MON,4698
378,12,MON,4727
378,13,MON,4595
378,14,MON,4455
378,15,MON,4520
378,16,MON,4374
378,17,MON,3768
378,18,MON,3069
378,19,MON,2732
378,20,MON,2477
378,21,MON,2329
378,22,MON,2196
378,23,MON,1975
378,0,MON,1848
380,1,MON,2797
380,2,MON,2523
380,3,MON,2060
380,4,MON,2295
380,5,MON,2787
380,6,MON,3656
380,7,MON,5032
380,8,MON,6525
380,9,MON,7539
380,10,MON,7904
380,11,MON,8175
380,12,MON,8081
380,13,MON,7899
380,14,MON,7564
380,15,MON,7320
380,16,MON,6302
380,17,MON,5418
380,18,MON,4490
380,19,MON,4083
380,20,MON,3810
380,21,MON,3683
380,22,MON,3499
380,23,MON,3299
380,0,MON,3119
382,1,MON,5251
382,2,MON,4699
382,3,MON,3592
382,4,MON,3966
382,5,MON,4848
382,6,MON,6240
382,7,MON,7895
382,8,MON,9321
382,9,MON,10447
382,10,MON,11260
382,11,MON,11988
382,12,MON,11951
382,13,MON,11842
382,14,MON,11844
382,15,MON,11922
382,16,MON,11550
382,17,MON,10886
382,18,MON,9783
382,19,MON,8645
382,20,MON,7841
382,21,MON,7270
382,22,MON,6719
382,23,MON,6186
382,0,MON,5823
384,1,MON,2153
384,2,MON,1904
384,3,MON,1613
384,4,MON,1798
384,5,MON,2501
384,6,MON,4101
384,7,MON,6954
384,8,MON,9113
384,9,MON,11137
384,10,MON,13170
384,11,MON,14905
384,12,MON,15629
384,13,MON,15334
384,14,MON,15179
384,15,MON,15150
384,16,MON,14768
384,17,MON,13895
384,18,MON,11756
384,19,MON,8431
384,20,MON,6212
384,21,MON,4878
384,22,MON,3740
384,23,MON,2917
384,0,MON,2471
386,1,MON,1826
386,2,MON,1570
386,3,MON,1394
386,4,MON,1675
386,5,MON,2311
386,6,MON,4080
386,7,MON,7303
386,8,MON,10181
386,9,MON,13027
386,10,MON,15754
386,11,MON,18045
386,12,MON,18903
386,13,MON,18727
386,14,MON,18201
386,15,MON,18064
386,16,MON,17289
386,17,MON,15928
386,18,MON,13278
386,19,MON,10073
386,20,MON,7568
386,21,MON,5653
386,22,MON,3972
386,23,MON,2832
386,0,MON,2200
388,1,MON,2384
388,2,MON,2161
388,3,MON,1895
388,4,MON,2047
388,5,MON,2422
388,6,MON,3196
388,7,MON,4636
388,8,MON,6444
388,9,MON,8006
388,10,MON,8951
388,11,MON,9613
388,12,MON,10013
388,13,MON,9927
388,14,MON,9646
388,15,MON,9423
388,16,MON,8889
388,17,MON,8322
388,18,MON,7665
388,19,MON,6680
388,20,MON,5852
388,21,MON,4876
388,22,MON,3846
388,23,MON,3107
388,0,MON,2700
413,1,MON,2902
413,2,MON,2622
413,3,MON,2557
413,4,MON,2917
413,5,MON,3370
413,6,MON,3915
413,7,MON,4635
413,8,MON,5185
413,9,MON,5384
413,10,MON,5615
413,11,MON,5880
413,12,MON,5696
413,13,MON,5582
413,14,MON,5545
413,15,MON,5645
413,16,MON,5606
413,17,MON,5468
413,18,MON,4951
413,19,MON,4422
413,20,MON,4242
413,21,MON,4037
413,22,MON,3699
413,23,MON,3436
413,0,MON,3245
416,1,MON,3650
416,2,MON,3307
416,3,MON,2978
416,4,MON,3259
416,5,MON,3653
416,6,MON,4150
416,7,MON,4776
416,8,MON,5252
416,9,MON,5372
416,10,MON,5523
416,11,MON,5633
416,12,MON,5595
416,13,MON,5484
416,14,MON,5418
416,15,MON,5338
416,16,MON,5137
416,17,MON,4896
416,18,MON,4520
416,19,MON,4307
416,20,MON,4365
416,21,MON,4360
416,22,MON,4271
416,23,MON,4059
